content,label
brown shrug economy fear gordon brown freeze petrol duty increase fund pound sterling 1bn package avoid big council tax rise boost childcare maternity leave upbeat pre budget report slightly increase borrowing insist economic target meet chancellor hail long period growth uk industrial history deny gloat oliver letwin tory attack government red tape debt dub mr brown sir wastealot shadow chancellor say mr brown golden rule turn dross hand say borrow spend invest predict debt come year total pound sterling 170bn mr letwin tell mps tide go chancellor credibility spend borrow tax get value taxpayer money vincent cable liberal democrats accuse mr brown duck tough choice say week prime minister give politic fear week chancellor offer economic complacency challenge ahead fall dollar rapid downturn uk housing market rise personal debt confront mr brown reject lib dem open government book national audit office say decision tax spending minister economist forecast public finance wishful thinking bbc economic editor evan davis say figure plausible gamble mr brown insistence gloat point rebuttal warn new european commissioner peter mandelson speech set year childcare strategy labour win election include pound sterling eighty cash injection extend pay maternity leave month parent able transfer leave mother father promise increase free nursery education year old hour april thousand seven fund provide school open 1800gmt look child parent work take measure create welfare state truly family friendly time history say mr brown announce cash hand old pensioner payment pound sterling over-70 winter fuel allowance minister council tax rise percentage year chancellor say provide extra pound sterling 1bn local council money expect come government department health education mr brown say set meet fiscal rule borrow invest debt low sustainable economic cycle borrowing figure thousand fourth pound sterling 35bn pound sterling 2.5bn pound sterling 37.5bn predict march budget announce office national statistic borrowing tip fall pound sterling 31bn thousand sixth pound sterling 2bn mr brown predict march budget inflation point seven percentage year percentage year follow mr brown forecast pledge extra pound sterling security counter terrorism business group welcome effort improve competitiveness invest skill innovation worry cost family friendly work simon sweetman federation small business say proposal maternity leave clearly general election mind little thought impact small employer,politics
uk troop ivory coast standby down street confirm british troop standby case need help evacuate uk citizen ivory coast news come emerge france begin evacuate hostage day anti french demonstration trouble flare french peacekeeper kill president jacques chirac order destruction ivory coast air force company uk troop understand standby ready fly secure route embassy airport call prime minister tony blair official spokesman say british national ivory coast imagine make usual contingency plan case situation deteriorate stage add situation monitor carefully case evacuation necessary france play lead role international peacekeeping ivory coast colony president laurent gbagbo break eighteen month ceasefire rebel bomb position kill french soldier decision destroy african nation small air force prompt riot french foreign national spanish force standby evacuate national necessary,politics
blair tell double overseas aid tony blair urge use negotiate power end poor country debt double aid million child die needlessly aid budget half nineteen level oxfam say report pay price come prime minister prepare assume presidency g8 industrialise nation rich country rich give scandal stop oxfam barbara stocking say world poor child pay rich country policy aid debt life thousand offer chance historic breakthrough world leader act year end shameful failure charity director add report say rich country provide aid help end global poverty obligation matter justice act charity point nineteen seventy g8 industrialise nation agree spend zero point seven percentage income aid thirty year later organisation member reach target set timetable report say argue price invest poor country sustainable development feel world report say global poverty threaten share prosperity security environmental crisis natural disaster disease drug trafficking know national border poverty heighten likelihood conflict unrest new threat peace security rich nation arise poverty gross inequality criminal terrorist network likely operate state institution weak prime minister chancellor gordon brown call urgent action fight world poverty mr blair describe africa scar world conscience say tackle world poverty g8 priority climate change aids epidemic mr brown pledge write debt owe britain world poor nation spokeswoman department international development say government clear commitment reach zero point seven percentage gross national income overseas development aid thirteen britain proposal international finance facility adopt objective zero point seven percentage achieve early thousand additional resource increase uk bilateral aid africa pound sterling 1.25bn year thousand spend pound sterling 1.5bn hiv aids relate work year,politics
peace demo appeal reject peace protestor lose landmark appeal police action stop anti war demonstration day start iraq war appeal high court decision unlawful police forcibly turn protestor away near raf fairford glos thousand police seek overturn breach human right rule arise case sit wednesday appeal court judge dismiss appeal challenge decision judge high court february year follow action police coachload people search detain way raf fairford force return london police escort demonstrator appeal finding lord justice mr justice harrison unlawful police turn passenger away police urge lord chief justice lord justices clarke rix overturn ruling breach protestor human right detain coach craig mackey assistant chief constable gloucestershire police say consider response proportionate decision day base intelligence say coach accept responsibility item find coach include body armour smoke bomb shield give circumstance fact raf fairford military installation uk scene increasingly destructive disorder week precede incident police commander ground decision turn coach day vigorously defend decision genuine concern coach allow proceed result disorder criminal damage raf fairford fairford coach action represent eighty people appeal police action prepared case european court human right action support amnesty international liberty,politics
ban hunting come force fox hunting dog illegal england wale ban activity come force overnight law face stiff test weekend countryside alliance say hunt force chief police officer spokesman nigel yeo say expect people obey law drag hunting chase fox shoot say police challenge isolated hunt threaten break law simon hart countryside alliance question police ensure violation definition legal illegal hunting blur police ask impossible judgement hunt rat mouse rabbit hare artificial scent real say attorney general lord goldsmith far issue instruction police deal hunter violate law say consult director public prosecution police near future decide measure regard hunt prosecution reject blanket policy enforce ban house lords consider legality john cooper barrister chairman league cruel sport say anti hunt lobby expect authority prosecute clear evidence illegal hunting practice say police acknowledge duty investigate allegation hunt offence beaufort hunt pack thursday promise hunt weekend new law hunter number legal option available able mount hunt artificial scent legal hunt flush fox long shoot quarry set hound go away hound go community go end come hunt hunt legal hunt master captain ian farquhar say tony bank labour mp west ham say issue soon disappear people year time wonder say government prevaricate nineteen ninety seven introduce ban hunt dog pass history like country pursuit otter hunting badger baiting let election decide conservative clear elect government restore hunting say,politics
straw attack china arm move lift european union ban arm export china condemn human right group conservative year embargo impose aftermath china crackdown protester tiananmen square nineteen eighty uk foreign secretary jack straw hold talk beijing thursday say eu arms code effective current ban human right watch say eu put commerce abuse concern december eu pledge work lift ban say ready germany france repeatedly call embargo lift britain cautious mr straw week say want end despite objection expect lift month prediction alarmed critic brad adam human right watch say huge political signal europe willing forget tiananmen square thousand people unaccounted mr straw say wrong china embargo country zimbabwe burma scope embargo narrow force law tell bbc radio world uk export licence refuse exist european union arm code embargo say licence deny embargo grant code code conduct effective powerful tool intend strengthen pre condition lift embargo china say mr straw deny decision suggest china tiananmen square forget level human right key criterion eu arm export code say human right group code conduct legally bind mr straw say give legal force law eu countries conservative shadow foreign secretary michael ancram say profoundly wrong decision undermine nato severely damage relation oppose end ban mr ancram argue british government give french german pressure especially french vast contract available embargo lift give wrong signal china simply prepared accept happen tiananmen square wrong mr straw china trip regular high level meeting beijing minister meet chinese counterpart minister li zhaoxing discuss develop relation country hong kong china talk north korea,politics
"defiant hunt ban test thousand hunt supporter day hunting england wale ban hunt dog come force countryside alliance call hunt supporter meet normal vow stay law hunt dog criminal offence exercise hound chase scent trail flush fox shoot legal anti hunt protester take hospital violent clash kent man suffer facial injury incident involve group man end east kent hunt near ashford wiltshire police arrest man new law suspect hunt dog group south wale ireland release bail police face prosecution new poach law believe seventy hunt go saturday day ban come greet big crowd area country actor jeremy iron minister kate hoey supporter anti hunt group league cruel sport deploy monitor hunt check illegal activity mike hobday league say video evidence law break pass police evidence suggest hunt operate law meeting promptly go home peacefully exercise hound drag hunting receive report believe clearly illegal activity number hunt britain bbc correspondent simon hall postbridge dartmoor west country say 2,000 people turn welcome hunt bbc sarah mukherjee beaufort hunt badminton gloucestershire say people gather foot hunt horseback tom heap bbc rural affair correspondent say appear hunstman stick new rule big turnout support hunt saturday say remain see level backing maintain ride hunt minister kate hoey tell crowd prevail law overturn judith moritz melton mowbray say anti hunt activist monitor hunt operate leicestershire outnumber large crowd follower countryside alliance say meet new law impossibly difficult determine open different interpretation chief executive simon hart say hunt england seven year ban year month unpick temporary break normal service broadcaster conservative family spokeswoman theresa say party government sure law repeal suffolk chief constable alastair mcwhirter association chief police officer spokesman rural policing tell bbc law enforce police break hunt attorney general lord goldsmith far issue instruction police deal hunter violate law say consult director public prosecution police near future decide measure hunt prosecution",politics
"eu fraud clampdown urge eu member state fail report fraud irregularity eu fund consistent basis uk public spending watchdog say national audit office say late figure show report fraud fall eu common definition fraud express concern year european court auditor qualify eu account nao urge government push improvement report fraud say member state need accountable money spend report say member state report fraud irregularity european anti fraud office consistent basis court qualify opinion community account decade essential authority involve contribute strengthening audit eu revenue expenditure improve accountability financial management use eu resource say case report fraud irregularity eu fund uk thousand worth pound sterling thirty point euro thirty case worth pound sterling thirty point seven thousand time report fraud eu drop 10,276 case worth pound sterling 8,177 case worth pound sterling m. edward leigh chairman commons public accounts committee say britain set example assume eu presidency fraud member state potentially fraud uk taxpayer give second large net contributor community say department responsible administer eu fund need sure possible weed improper spending government opportunity afford uk presidency eu press commission member state equally robust stance fraud irregularity raise overall standard financial management spokesman european anti fraud office say organisation agree nao assessment fraud report quality reporting differ member state member state room improvement spokesman jorg wojahn say add generally good co operation member state anti fraud office specific case fraud statistic study nao provide good overview plan strategic way detect fraud",politics
straw praise kashmir move uk welcome decision india pakistan open bus link ceasefire line divide dispute region kashmir foreign secretary jack straw tour south east asian country praise spirit cooperation achieve breakthrough medium report country describe deal major step ongoing peace process mr straw say hope agreement difference kashmiris bus service announcement meeting foreign minister country islamabad wednesday kashmiri politician side line control divide region welcome statement mr straw say bus service srinagar muzaffarabad able reunite family divide decade real difference life kashmiri side line control say warmly applaud effort india pakistan happen spirit cooperation hope lead measure benefit region thursday mr straw india visit sikhism holy shrine golden temple amritsar try hand make indian bread roti talk indian government friday second bus service link pakistani city lahore amritsar india announce rail link rajasthan state pakistan sindh province side agree begin talk reduce risk nuclear accident say plan reopen respective consulate karachi mumbai bombay mountainous region kashmir flashpoint nuclear power year,politics
eu referendum question unveil question ask referendum eu constitution unveil government united kingdom approve treaty establish constitution european union constitution incorporate uk law yes vote referendum expect thousand critic constitution step federal europe advocate ensure effective operation enlarged state eu reject treaty britain isolate weak europe say foreign secretary jack straw rest cabinet yes vote patriot definition want uk prosperous home strong influential abroad mr straw say role lead member eu crucial secure conservative shadow foreign secretary michael ancram say referendum question straightforward accuse government try confuse issue put eu referendum question bill ratification constitution treat separate issue despite underhand trick referendum bill stand chance law election add tony blair cheap gesture pro constitution lobby run scared debate europe know win neil o'brien director anti constitution group vote say reality government want discuss eu constitution ahead election know extremely unpopular voter business uk independence party say government believe vote mean leave european union ask want leave eu well soon liberal democrat leader charles kennedy back constitution say expect referendum come half year tell bbc radio today programme soon well say question sound neutral balanced add enable argument enjoin fairly squarely side green mep caroline lucas welcome tony blair courage keep word hold referendum add treaty flawed document eu accountable sustainable mr blair sign constitution ceremony rome november clear issue voter referendum promise come sustained pressure opposition party jack straw argue constitution reflect british vision europe give national government strong grip say referendum hold spring thousand interview financial time mr blair refuse pin date say britain hold poll time thousand know paper say prime minister claim ignorance country plan hold referendum,politics
mp attack mugger kenya mp pound sterling passport steal mug man park kenya quentin davie mp grantham stamford attack notoriously dangerous park capital nairobi hurt mugging saturday evening people question attack kenya travel sudan parliamentary committee local police say surprised area mr davy say mugging occur yard nairobi serena hotel equally close anglican cathedral centre city dusk say statement frightening experience man manage steal grab know stay calm passive fight man spend extra hour nairobi rejoin rest house commons international development committee dafur mugging naturally afraid use knife gun produce weapon say hold hold leg expertly rifle pocket,politics
blair return peace mission prime minister tony blair arrive diplomatic mission middle east try resurrect peace process mr blair hold talk israeli counterpart ariel sharon palestinian leader mahmoud abbas confirm renew drive reform palestinian authority address security issue come london conference march mr blair surprise trip iraq week israelis describe meeting important say need attend mr blair briefly visit tomb yasser arafat ramallah world leader nod briefly tomb lay wreath palestinian official say compromise gesture agree minute bbc paul reynolds say london conference limited measure shore leadership mahmoud abbas know abu mazen expect win palestinian presidential election january news conference follow talk mr blair mr abbas say british prime minister unique position help progress peaceful pursuit add endeavour hold conference london example deep commitment purpose interview bbc political editor andrew marr mr blair say get progress israelis palestinians tough get step mr blair acknowledge people believe close israelis say israelis entitle expect palestinians terrorism argue mr sharon commit internationally agree roadmap peace plan say bid disengage gaza peace process end early mr sharon say see slight step palestinians work end terror attack acknowledge palestinian leader middle election campaign hamper effort visit israel mr blair surprise visit iraq meet leader baghdad trip city brief preparation national poll schedule month threaten deadly campaign insurgent violence fly basra southern iraq british force station,politics
talk hold gibraltar future day talk future gibraltar begin jack straw country residence later wednesday official day summit foreign secretary official kent house chevening plan new forum rock future october mr straw spanish counterpart miguel moratinos agree establish body gibraltarians voice future gibraltarian say referendum want remain british gibraltar chief minister peter caruana represent british citizen live rock britain europe director dominick chilcott represent uk madrid represent spain director general europe jose maria pon initiative follow spain socialist government decision long stand sovereignty ambition hold gibraltarian reject plan rock sovereignty share britain spain referendum organise gibraltar government,politics
guantanamo question briton free custody guantanamo bay expect allow visit relative moazzam begg martin mubanga feroz abbasi richard belmar hold year accuse al qaeda link mr begg father azmat say tell son minute hero man hold london paddington green police station expect question uk anti terror officer louise christian lawyer represent mr abbasi mr mubanga say family reunite man away station drive police birmingham london azmat begg say concerned son moazzam mental state look forward give hug azmat begg arrive london police station appear confusion visit arrangement police say duty investigate man arrest return uk metropolitan police commissioner sir john stevens say evidence obtain mi5 cuba absolutely inadmissible uk court interview independent sir john say officer find evidence suspect try uk tell newspaper admission totally different ball game evidence option evidence charge release soon possible man allow meet lawyer louise christian say torture abuse guantanamo bay man arrest unfair inappropriate tell bbc news remain concerned psychological state gareth peirce lawyer mr begg say shock condition man appal authority feel need detain washington claim enemy combatant train camp run al qaeda pentagon say free uk government promise threat national security ally detainee immediately arrest section terrorism act thousand land raf northolt west london tuesday massoud shadjareh muslim safety forum say sort homecoming innocent people muslim council britain urge man receive counselling medical help want man return arm wait family say iqbal sacranie secretary general council,politics
"clarke unveil immigration plan new control economic migrant tight border patrol government plan unveil monday home secretary charles clarke want introduce point system economic migrant increase deportation fail asylum seeker tony blair say people right concern abuse system magic bullet tory labour act late lib dem plan produce efficient system government new year plan design labour reform immigration asylum control win election expect hold minister deny spur action tory campaigning prime minister worried little instead plan evolve process aim win public confidence mr clarke expect announce end automatic right settle immigrant family introduction fingerprinting visa applicant prime minister sunday say immigration toughen ensure immigrant skill uk need grant work permit reject tory quota economic migrant say arbitrary figure reflect uk need mr blair tell bbc radio westminster hour cut number increase depend country need public worried worry rightly abuse immigration asylum system defend uk current regime say system world subject abuse tory proposal cap number asylum seeker process claim abroad work argue mr blair say pretend simple easy way process britain asylum seeker country country exist conservative shadow home secretary david davis say government fail remove 250,000 fail asylum seeker uk limit economic migrant shamble see today panicky response government year failure say liberal democrat home affairs spokesman mark oaten say labour right reject tory idea quota asylum say see mr clarke deliver fair efficient asylum system",politics
mayor retract nazi jibe london mayor ken livingstone refuse retract nazi insult jewish reporter labour mr livingstone say stand remark accuse evening standard journalist like concentration camp guard weekly press conference tuesday say comment racist refuse apologise say medium representative think racist think wrong mayor say comment affect olympic bid add determination stand believe impress bid chief arrive london tuesday think important ioc international olympic committee member realise game mayor go panic change course great flap deliver game time budget say tuesday mayor say make write response chairman assembly motion pass london assembly member elect examine mayor activity monday ask apologise withdraw comment mayor say recount assembly number example intrusion journalist family private life suggest minute holocaust uniquely evil chapter history reporter m job abdication moral responsibility thin end wedge extreme horrific version end prepared stand concentration camp guard responsible choice life reporter official complaint local government watchdog board deputy british jews demand investigation standard board england power suspend bar office mr livingstone say instance like year response modify policy believe right modify position believe right intend effectively hand power policy position editor paper tape mr livingstone work freelance restaurant critic paper hear ask reporter oliver finegold german war criminal mr finegold reply m jewish german war criminal m offend mayor say ah right actually like concentration camp guard pay,politics
pakistani woman hide hiding woman away home hide veil backward view islam president musharraf pakistan say visit britain speak bbc newsnight programme hour visit pakistani community manchester wife travel religious moderate say general musharraf come pakistan high commissioner britain say pakistani integrate dr maleeha lodhi say people expect listen grievance isolate gen musharraf tell bbc people think woman confine house veil absolutely wrong pakistani president ask think war terror world safe yes absolutely add unfortunately address core problem address totality say fight immediate context fight strategic long term context political dispute need resolve issue illiteracy poverty combine breed ground extremism terrorism monday pakistani president meet prime minister tony blair down street official visit london visit pakistani community manchester tuesday afternoon mirror newspaper say tuesday hand sensitive dossier outle detail gen musharraf visit britain paper say document find london street member public say dossier contain detail movement confidential police radio channel sign code speak london monday gen musharraf say al qaeda run pakistan stand mr blair add crucial tackle core create terrorist create extremist militant environment lead terrorism resolution political dispute mr blair say leader talk afghanistan wide war terror situation middle east ongoing dispute kashmir agree afghanistan cause optimism progress say mr blair respect iraq agree issue past important thing strategy ensure iraq capable stable democratic state,politics
lawyer attack anti terror law senior barrister resign protest government anti terror law say current system give britain bad ian macdonald qc quit government fail recognise house lord rule detain terror suspect indefinitely unlawful nineteen strong panel special security clearance act suspect terrorist barrister report threaten resign mr macdonald tell bbc news reason resign fundamentally disagree lock people trial indefinite period reasonable suspicion current legal system certainly have adverse effect muslim community britain asian community think give britain bad internationally anti terrorism crime security act introduce government thousand response september attack foreign national suspect involvement terrorism deport hold indefinitely trial mr macdonald believe detainee currently hold entitle trial jury view need return trial jury proper criminal trial proper accusation far m concern government start rethink strategy deal add attorney general lord goldsmith receive letter resignation mr macdonald monday accord independent resignation expect follow barrister nicholas blake qc andrew nicol qc manjit singh gill qc rick scannell tom de la mare believe carefully consider position panel special advocate represent detainee special immigration appeals commission siac secure court jury try terror suspect mr macdonald say idea resignation follow barry hugill spokesman campaign group liberty tell radio today programme lawyer assure distinct possibilty lawyer resign say situation train believe right trial jury abandon give sleeples night helena kennedy labour peer human right lawyer say special advocate main concern see special intelligence allow speak detainee procedure consider immediately september great deal argument particularly house lord process consider judicial review say have detention habeus corpus blot ian mcdonald say legal landscape shocking regard rule law,politics
mp murder sentence concern murder sentence reduce automatically simply guilty plea say new mps report influential commons home affairs committee respond sentencing guideline issue summer mp tough sentence crime commit influence drink drug influence drug alcohol introduce aggravating factor judge magistrate sentence offenders committee chairman john denham say drug alcohol excuse committee believe argument reject sentencer influence instead aggravating factor present judge sentence murderer mandatory life sentence reduce tariff minimum term serve defendant plead guilty spare ordeal trial murder victim relative unhappy july year amanda champion killer james ford plead guilty murder jail year long deny charge amanda uncle lewis champion tell bbc news website ford deserve credit plea say worth take year murder sentence mp criticise home secretary david blunkett year introduce minute rule allow reduced sentence murderer plead guilty measure pass law virtually unnoticed mr blunkett introduce late stage criminal justice bill result say committee government need legislate remove ambiguity murderer sentence call senior judge england wales lord woolf abandon draft guideline propose september reduce sentence murderer plead guilty committee say plan reflect public disquiet express possibility significantly reduce prison term murderer lord woolf sentencing guideline council sgc cause controversy suggest discount sentence early guilty plea type crime result murderer face year tariff year knock police mr denham believe sgc reconsider proposal reflect parliament wish murder treat separate especially grave category offence say want sentencer advise case murder reduction sentence guilty plea normally grant addition reduction mitigating circumstance spokesman home office defend proposal say make express provision murder tariff criminal justice act parliament send clear signal expect murder treat differently offence stand provision act cover guilty plea discount potential benefit victim witness avoid trauma trial shadow home secretary david davis echo criticism way mr blunkett introduce murder tariff rule genuine concern potential reduction murder sentence action send wrong signal violent criminal completely undermine government claim tough crime say liberal democrat spokesman mark oaten warn mp committee bind judge look like political interference danger have prescriptive approach whilst murder awful different tell bbc news,politics
tsunami debt deal announce chancellor gordon brown say hope announce deal suspend debt interest repayment tsunami hit nation later friday agreement g8 group wealthy nation save affect country pound sterling 3bn pound year say deal think hammer thursday night japan big creditor nation finally sign mr brown propose idea early week g8 minister believe agree instruct world bank international monetary fund complete country country analysis reconstruction problem face state hit disaster mr brown lock talk finance minister g8 britain chair germany propose freeze canada begin moratorium expect deal come foreign secretary jack straw say number briton dead miss disaster reach,politics
faith school citizenship warning school improve quality citizenship lesson social cohesion democracy suffer say education watchdog independent faith school single ofste chief david bell promote wide tenet british society mr bell say muslim jewish evangelical christian school intolerant intolerance diversity certainly mean segregate separate say mr bell speech call great effort type school teach citizenship accompanying survey show young people know little politic enthusiasm find badly teach citizenship lesson previously criticise mr bell speech hansard society warn fail pass understanding democracy public service share value highlight particular concern citizenship grow number independent faith school say include muslim evangelical christian jewish school mr bell express concern school teach child common heritage need promote principle mutual tolerance social inclusion worry young people educate faith base school little appreciation wide responsibility obligation british society say mr bell ofste chief say forthcoming annual report particular reference muslim school adapt curriculum ensure provide pupil broad general knowledge public institution service england help acquire appreciation respect culture way promote tolerance harmony mr bell say question religion cultural identity tricky issue argue allow recognition diversity apathy face challenge coherence nation awareness common heritage british citizen equal law enable assert confidence intolerant intolerance illiberalism attitude value demean place certain section community woman people live non traditional relationship say mr bell,politics
"minister lose slop case scottish executive lose appeal inmate compensation force slop prison armed robber robert napier win pound sterling 2,450 claim suffer outbreak skin complaint eczema slop barlinnie prison napier say practice prisoner use bucket cell toilet breach human right thursday court session throw executive apply rigorous standard proof executive face 1,000 similar claim damage prisoner inmate action raise court session sheriff court scotland executive spokesman say study judgement detail change address issue raise napi case example slop end barlinnie work prison accelerate today judgement affect outcome case napi remand prisoner time raise legal challenge thousand european convention human right seek pound sterling 5,000 award compensation april win case executive minister raise appeal argue standard proof apply case allege breach european convention human right degrading inhumane treatment reasonable doubt standard normally apply criminal trial scotland civil litigation settle test balance probability judge lord cullen sit lord osborne lord hamilton rule allege human right breach involve degrading treatment deal normal civil standard napier lawyer tony kelly believe action soon follow mr kelly say hundred people undergo slop overcrowding poor regime people certainly hearten today judgement scottish national party justice minister kenny macaskill say slopping case fiasco start finish say minister fully aware state scotland jail fund available choose ignore problem ruling suspect face claim doubt payout short term executive saving result long term public cost",politics
"chancellor rally labour voter gordon brown issue rally cry tell supporter stake high stay home protest vote forthcoming general election chancellor say vote expect fall clear fundamental choice labour investment conservative cut speak labour spring conference gateshead mr brown claim nhs safe conservative hand say tory plan cut pound sterling 35bn tax cut deep public service packed audience gateshead sage centre chancellor say cut propose shadow chancellor oliver letwin equivalent sack teacher gp nurse country tell activist lay conservative record government say promise labour britain return mistake erm percentage inflation percentage interest rate pound sterling 3bn lose reserve 250,000 repossess million negative equity million unemployed tory boom bust central dividing line election conservative party take britain plan deep cut pound sterling 35bn service labour government take britain forward platform stability reform renew hospital school public service proud spend thousand pound sterling 60bn turn economy chancellor pledge continue economic stability growth term power say seven year labour transform party trust economy party trust economy party employee employer manager say speech prompt stand ovation audience clearly warm mr brown promise end teenage unemployment year highlight plan percentage debt relief world poor country national minimum wage sixteen seventeen year old creation network child centre flexibility maternity leave prime minister later saturday interactive question answer session fielding query send mail text message telephone labour attempt engage public campaign",politics
falconer rebut charade claim concession bill critic claim allow euthanasia door political ploy lord chancellor say minister accuse panic offer minute change mental capacity bill amid chaotic scene common tuesday lord falconer say fair criticise late timing offer say change provide solution difficult issue mp argue situation unclear bill allow people somebody power attorney decision behalf ill decide minister insist plan change law euthanasia improve safeguard critic fear allow killing omission withdraw treatment include food fluid tony blair say meet concern bill change bill overturn law set court rule doctor withdraw artificial feeding hydration hillsborough coma victim tony bland important end situation doctor consultant confused law lay open prosecution circumstance sensible person want happen say tuesday government see backbench attempt force change bill ninety seven vote despite rebellion thirty labour mp revolt reduce news lord falconer promise catholic archbishop cardiff strengthen safeguard bill come mps bombard constitutional affair minister david lammy barrage request read letter complain leave dark eventually hurriedly hand letter read minute crunch vote prompt claim shamble deputy speaker later say debate handle lord falconer say amendment bill go house lord tell bbc news give commitment bill clause say bill authorise act motive person authorise decision end life motive get end suffer deny concession political manoeuvre force panic rebellion inevitable mind focused bill go parliament result sensible solution say think embarrassed issue easy deal go bbc political editor andrew marr say mr lammy waste deep quicksand sink fast performance lord falconer praise minister excellent job conservative leader iain duncan smith chief critic plan condemn debate charade complain promise change bill vague,politics
anti terror plan face test plan allow home secretary charles clarke place terror suspect house arrest trial set real test parliament tory lib dem labour mp poise vote plan mr clarke say power need counter terror threat opponent judge politician able order detention uk citizen government expect win wednesday vote common face battle house lord prevention terrorism bill publish tuesday propose control order mean house arrest case curfew electronic tagging limit telephone internet access suspect opposition party particularly worried control order initially impose home secretary judge tory shadow home secretary david davis warn potential miscarriage justice like guildford tony blair recently apologise result pressure politician lock terror suspect pressure politician judge concern abut approach tell bbc radio today programme mr clarke say intend use house arrest power current terror detainee say decision review judge seven day foreign terror suspect currently detain hold london belmarsh prison hold law law lord rule break human right rule expire fourteen march new power design replace exist law meet law lord concern apply british foreign terror suspect critic give politician power deprive uk citizen freedom big attack civil liberty year opposition mp angry day wednesday monday debate new plan pass house lord government say exist power run soon replace urgently rare tory lib dem jointly table motion oppose new bill say house arrest plan excessive argue decision take high standard proof plan wrongly infringe right liberty fail bring terrorist trial evidence mr davis tell today give minister time modern history right detain trial show evidence respect allegation individual concern question rush introduce legislation mr clarke indicate plan use house arrest power straight away liberal democrat home affairs spokesman mark oaten say believe judge take decision politician mr clarke say security service police back measure rash negligent ignore advice doubt terrorist home abroad want attack uk interest argue,politics
security paper find street inquiry way file contain security detail pakistani president visit london find member public file believe contain detailed security arrangement gen pervez musharraf visit week include police code scotland yard say policing operation review spokesman say president musharraf safety compromise paper hand promptly discuss responsible document contain policing arrangement official visit say spokesman paper believe find member public street mayfair give mirror newspaper police spokesman say newspaper hand report monday force directorate professional standard investigate circumstance surround loss document say gen musharraf hold talk tony blair monday arrive britain sunday night fly united states meet president george bush visit pakistani community manchester tuesday afternoon,politics
blair congratulates bush win tony blair say look forward continue strong relationship george bush work second term president mr bush election come crucial time world fracture divide uncertain mr blair say bring add say action need poverty middle east condition terrorist prey mr blair say state work fight global terrorism need recognise defeat military demonstrate strength common value add solve conflict middle east world single press political challenge present day mr blair warn prime minister urge europe build anew alliance position leadership president bush responsibility rise challenge urgent mr blair pay tribute democrat john kerry campaign say help presidential election true celebration american democracy election president significant world particularly britain special relationship add early tory leader michael howard send mr bush warm congratulation say look president unify force world share determination defend freedom liberal democrat leader charles kennedy welcome fact quick conclusion election unlike thousand mr bush task rebuild sense domestic purpose say mr kennedy say internationally hope second term sensitive approach relation long stand ally global effort combat terrorism lib dem foreign affair spokesman menzie campbell say win mr kerry give mr blair chance fresh start add umbilical cord mr bush uk premier europeans hope administration multilateral character act swiftly rebuild atlantic partnership vital security iraq remain issue potential division time come result clear mr blair urge push action climate change meeting whichever candidate win liberal democrat environment spokesman norman baker underline issue global warming commons debate anglo american relation wednesday environment secretary margaret beckett say act global warming despite george bush refusal sign kyoto protocol carbon emission public opinion force change tell bbc news myron ebell adviser climate change president bush say change stance reject threat climate change claim country independent scientist,politics
drink remark act diversion minister statement okay drunk divert attention real issue claim jack law chief executive alcohol focus scotland say jack mcconnell comment ill advise medium attention help focus scotland binge drinking problem mr law say scotsman journalist hamish macdonell say believe big picture obscure remark mr mcconnell speak monday secondary pupil school highland problem binge drinking drink promotion sentence comment immediately criticise scottish national party accuse encourage young people drunk scottish executive insist mr mcconnell speak adult comment recognition people drunk mr macdonell political editor scotsman say think right outset stupid ill advise remark minister come like say mean drunk pillory add mr mcconnell feel rightly aggrieve coverage mr macdonell say think problem lot thing binge drink age drinking thing lose furore sentence understand think big message obscure mr law voluntary body alcohol focus scotland believe damage scotland fight binge drink say accept young people drink problem drink mr law add think remark ill advise remark blow proportion easily misrepresent try scotland want preach young people need acknowledge drink problematically divert real issue promote responsibility reduce harm tackle drinking culture culture binge drinking drunkenness say vital young people properly inform risk incur get drunk mr macdonell say minister know say thing mark bind come bite add mr mcconnell talk highland teenager word say webcast scottish executive look politician reporter think instance lot good thing regret remark scottish national party holyrood leader nicola sturgeon write mr mcconnell tuesday accuse error judgement call apologise ill judge comment withdraw immediately furious response minister say comment distort take context tell ms sturgeon disappointing contribute distortion say staggering encourage young people drunk completely untrue wise find actually say rush represent position undermine convener education highland council insult intelligence young people speak sake simple soundbite,politics
